C_YEAR,C_MNTH,LightCondition,C_RSUR,P_ISEV,C_WTHR,C_RSUR,C_CFIG
2010,2,1,1,2,1,1,21
2010,2,1,1,2,1,1,21
2010,2,1,2,1,2,1,37
2010,2,4,2,2,1,1,3
2010,2,1,1,1,1,2,3
2010,2,1,2,1,4,3,23
2010,2,4,2,2,1,3,3
2010,2,1,1,1,4,5,21
2010,2,1,1,1,4,3,24
2010,2,1,1,1,4,3,21
2010,2,4,2,1,1,1,1
2010,2,1,2,1,1,1,21
2010,2,1,1,1,1,1,41
2010,2,1,1,1,1,1,24
2010,2,4,1,2,2,2,2
2010,2,3,1,1,1,3,41
2010,2,4,1,2,1,2,21
2010,2,1,2,2,1,5,3
2010,2,1,2,1,4,5,21
2010,2,3,1,1,1,6,21
2010,2,1,1,1,1,1,21
2010,2,1,1,1,1,2,34
2010,2,4,2,1,2,1,41
2010,2,1,1,2,5,4,3
2010,2,1,1,1,1,1,21
2010,2,1,1,1,2,4,2
2010,2,4,2,1,4,3,1
2010,2,4,2,1,2,5,3
2010,2,1,1,1,1,2,2
2010,2,4,2,2,2,4,3
2010,2,1,1,1,1,2,21
2010,2,1,1,1,1,1,24
2010,2,1,2,1,2,4,21
2010,2,1,2,1,1,1,3
2010,2,1,1,1,1,1,24
2010,2,4,1,2,1,1,23
2010,2,1,1,1,2,2,22
2010,2,4,1,1,1,1,21
2010,2,1,1,1,1,1,41
2010,1,4,2,2,8,3,2
2010,2,1,1,1,1,1,37
2010,2,1,2,1,1,5,3
2010,2,4,2,1,1,1,1
2010,2,1,1,1,1,2,1
2010,2,1,2,1,2,6,3
2010,2,4,2,1,1,1,3
2010,2,4,1,1,4,3,41
2010,2,4,1,1,1,1,21
2010,2,1,1,2,1,1,21
2010,2,1,2,1,2,2,32
2010,2,4,1,2,4,2,23
2010,2,1,2,1,4,4,2
2010,2,3,2,2,4,3,21
2010,2,1,1,1,4,4,3
2010,2,4,1,2,4,3,2
2010,2,1,1,1,7,2,23
2010,2,4,2,1,1,1,1
2010,2,4,1,1,1,1,41
2010,2,4,2,1,1,1,34
2010,2,4,2,1,8,1,1
2010,2,1,1,2,2,2,34
2010,2,2,2,2,2,1,3
2010,2,1,2,1,1,2,21
2010,2,1,1,2,1,1,32
2010,2,1,1,1,1,1,41
2010,2,1,1,2,2,1,3
2010,2,1,2,2,1,1,1
2010,2,4,2,1,1,2,2
2010,2,1,2,2,2,1,3
2010,2,1,2,1,1,2,23
2010,2,4,2,1,4,3,2
2010,2,1,1,1,1,2,22
2010,2,4,2,2,2,1,21
2010,2,1,2,1,4,3,2
2010,2,2,1,1,4,3,21
2010,2,4,1,1,4,2,3
2010,2,1,2,1,4,3,37
2010,2,1,2,2,4,3,3
2010,2,1,2,1,4,4,37
2010,2,1,2,1,4,3,2
2010,2,3,2,1,4,3,2
2010,2,1,2,1,4,4,2
2010,2,1,2,1,2,5,3
2010,2,4,2,2,3,4,2
2010,1,1,2,3,1,1,23
2010,2,1,2,1,1,1,41
2010,2,1,2,2,1,4,23
2010,1,1,2,2,1,1,2
2010,1,4,2,1,2,1,37
2010,1,1,2,1,2,2,2
2010,1,1,2,1,1,3,2
2010,1,1,2,1,2,4,3
2010,1,1,1,1,1,1,34
2010,1,4,1,1,6,5,2
2010,1,1,1,1,1,2,23
2010,1,4,1,1,4,3,32
2010,1,1,1,2,4,6,24
2010,1,1,1,1,4,3,24
2010,1,4,1,2,2,1,23
2010,1,4,2,1,1,5,3
2010,1,1,2,1,1,6,23
2010,1,4,2,1,2,5,1
2010,1,1,1,1,1,1,37
2010,1,4,2,2,5,5,3
2010,2,4,2,2,2,1,2
2010,2,4,2,2,1,2,37
2010,2,1,1,1,1,2,21
2010,2,4,1,1,4,3,3
2010,2,1,1,1,2,1,2
2010,2,1,1,1,2,2,41
2010,2,3,2,1,2,2,23
2010,2,4,1,1,2,1,37
2010,2,1,2,2,1,1,3
2010,2,1,2,2,1,1,3
2010,2,1,2,1,5,4,2
2010,2,1,2,1,1,4,2
2010,2,1,1,1,4,3,24
2010,2,2,2,1,1,5,3
2010,2,1,2,1,1,1,22
2010,2,4,1,1,3,2,3
2010,2,1,1,2,3,2,23
2010,2,1,1,2,1,1,21
2010,2,1,2,1,1,5,23
2010,2,1,1,2,1,1,33
2010,2,1,1,1,1,1,24
2010,2,1,1,1,1,5,3
2010,2,4,1,1,1,1,21
2010,2,4,1,1,1,1,21
2010,2,1,1,1,1,1,21
2010,2,1,2,1,2,5,2
2010,2,1,1,2,1,1,21
2010,2,4,1,1,1,1,1
2010,2,1,1,1,4,3,21
2010,2,1,1,1,1,1,21
2010,2,1,1,1,1,5,41
2010,2,1,2,1,1,3,23
2010,2,4,1,2,1,1,21
2010,2,4,1,1,4,4,3
2010,2,1,2,1,4,3,1
2010,2,1,1,1,4,3,41
2010,2,1,2,2,2,2,21
2010,2,1,2,1,2,4,41
2010,2,4,2,2,1,4,1
2010,2,4,1,1,1,2,31
2010,2,4,1,1,2,2,22
2010,2,1,1,2,1,1,23
2010,2,1,1,1,1,1,21
2010,2,1,1,2,2,1,1
2010,2,1,1,1,2,1,24
2010,2,3,2,1,1,1,37
2010,2,1,1,1,1,1,21
2010,2,1,2,1,1,1,3
2010,2,4,1,1,1,1,41
2010,2,3,1,1,1,1,41
2010,2,4,1,1,2,3,21
2010,2,1,1,2,2,1,23
2010,2,1,1,2,2,1,21
2010,2,1,2,1,4,6,32
2010,2,1,2,1,1,2,2
2010,2,1,1,1,4,3,41
2010,2,1,1,2,4,3,22
2010,2,4,1,1,4,3,21
2010,2,1,1,1,1,3,23
2010,2,4,1,2,2,4,2
2010,2,1,1,1,4,3,4
2010,2,2,2,1,4,4,3
2010,2,1,1,1,4,4,4
2010,2,4,1,2,2,4,23
2010,2,1,1,1,1,1,21
2010,2,1,2,1,1,1,23
2010,2,1,2,2,1,1,23
2010,2,4,2,2,1,1,3
2010,2,1,2,2,1,5,2
2010,2,3,2,1,3,2,4
2010,2,4,2,1,4,5,2
2010,2,1,2,1,1,2,21
2010,2,1,1,1,2,1,21
2010,2,1,2,1,1,1,2
2010,2,4,2,1,1,1,22
2010,1,4,1,1,1,1,2
2010,1,4,1,2,1,1,1
2010,1,1,1,2,6,4,37
2010,1,1,1,1,1,1,41
2010,1,1,2,1,2,5,24
2010,1,3,1,1,1,2,41
2010,1,4,1,1,1,2,41
2010,1,1,1,2,2,2,37
2010,1,1,1,1,1,1,37
2010,1,1,1,1,1,1,33
2010,1,4,1,2,2,2,1
2010,1,1,1,1,1,1,41
2010,1,4,1,1,1,1,3
2010,1,1,2,2,4,5,31
2010,1,1,1,1,1,5,23
2010,1,4,1,2,4,3,32
2010,2,3,1,2,2,2,3
2010,2,1,2,1,1,5,24
2010,2,1,1,1,1,1,41
2010,2,1,1,2,1,1,21
2010,2,1,2,1,4,2,21
2010,2,4,2,1,1,1,21
2010,2,4,2,1,1,1,1
2010,2,1,2,2,1,5,2
2010,2,1,2,1,1,3,2
2010,2,4,2,1,1,2,2
2010,2,1,2,1,2,1,1
2010,2,1,2,1,2,1,41
2010,2,4,1,1,1,1,4
2010,2,3,1,1,2,2,22
2010,2,1,2,2,4,6,31
2010,2,1,2,1,4,4,3
2010,2,1,2,2,1,1,23
2010,2,1,1,1,3,4,22
2010,2,4,2,1,3,2,1
2010,2,1,1,1,2,2,21
2010,2,1,2,1,1,1,21
2010,2,3,1,1,2,2,21
2010,2,4,2,1,1,1,1
2010,2,3,1,1,1,1,41
2010,2,4,2,2,4,4,2
2010,2,1,2,1,2,3,1
2010,2,3,1,1,4,2,34
2010,2,3,1,1,2,1,41
2010,2,1,2,1,1,4,3
2010,2,1,2,2,4,2,21
2010,2,2,2,2,1,5,31
2010,2,4,2,1,5,2,1
2010,2,4,2,1,2,1,1
2010,2,3,2,1,1,1,1
2010,2,4,1,1,1,2,22
2010,2,1,2,2,1,2,3
2010,2,1,2,2,3,2,23
2010,2,4,1,1,3,2,23
2010,1,1,1,2,1,1,24
2010,2,4,1,1,2,3,1
2010,2,1,1,1,1,2,24
2010,2,1,1,1,1,1,41
2010,2,3,2,1,2,2,1
2010,2,1,2,1,3,2,24
2010,2,1,2,2,5,5,2
2010,2,4,1,1,2,1,22
2010,1,1,1,1,5,4,37
2010,1,4,1,1,1,1,23
2010,1,1,1,1,1,1,41
2010,2,1,1,1,1,1,23
2010,2,1,1,1,2,1,24
2010,2,1,2,2,4,4,23
2010,1,1,2,2,5,5,21
2010,1,1,1,1,1,1,32
2010,2,1,1,1,1,1,41
2010,1,1,1,1,4,3,22
2010,1,1,1,1,1,1,41
2010,1,4,1,1,1,1,23
2010,1,4,1,1,2,1,21
2010,1,1,2,1,1,2,41
2010,1,1,1,1,1,1,21
2010,1,1,1,2,1,1,1
2010,1,1,1,1,4,3,32
2010,1,3,1,1,1,5,21
2010,1,1,1,1,1,1,23
2010,2,1,2,2,2,5,3
2010,2,1,1,1,1,6,37
2010,2,1,1,2,1,5,21
2010,2,1,1,1,1,1,24
2010,2,4,1,1,1,2,22
2010,2,1,1,1,1,1,23
2010,2,1,2,1,4,5,2
2010,2,1,1,2,1,1,41
2010,2,4,1,1,1,1,1
2010,2,1,1,1,1,1,21
2010,2,1,1,1,1,1,23
2010,2,4,1,2,1,1,21
2010,2,1,1,1,1,3,41
2010,2,1,1,1,1,1,22
2010,2,1,1,1,2,1,37
2010,2,1,1,1,2,2,21
2010,2,4,2,1,4,4,2
2010,2,4,1,1,2,3,41
2010,2,4,2,2,2,5,4
2010,2,3,1,1,1,1,1
2010,2,1,1,2,1,1,23
2010,2,1,1,2,1,1,21
2010,2,1,1,1,1,1,34
2010,2,1,1,1,1,1,21
2010,2,1,1,2,1,1,37
2010,2,1,1,1,1,1,41
2010,2,1,1,1,1,1,23
2010,2,1,1,2,1,1,21
2010,2,1,1,1,2,1,41
2010,2,4,1,1,1,3,21
2010,2,1,1,2,2,1,21
2010,2,1,1,1,2,1,41
2010,2,4,1,1,1,1,41
2010,2,1,1,1,1,1,21
2010,2,3,1,1,1,1,1
2010,2,1,1,1,1,1,41
2010,2,1,1,2,1,1,3
2010,2,1,2,1,4,5,4
2010,2,1,1,2,1,2,1
2010,2,1,1,1,1,1,34
2010,2,1,1,1,1,1,41
2010,2,1,1,1,2,4,41
2010,2,1,1,1,4,4,37
2010,2,1,2,1,4,3,23
2010,2,4,1,1,5,2,3
2010,2,1,1,1,4,4,2
2010,2,1,1,1,4,3,41
2010,2,1,1,2,4,2,21
2010,2,1,1,1,3,2,41
2010,2,1,2,1,1,1,21
2010,2,1,1,1,2,1,21
2010,2,1,1,1,1,2,41
2010,2,1,1,1,1,2,41
2010,2,1,1,1,1,1,24
2010,2,1,1,1,1,2,24
2010,2,1,1,2,2,1,24
2010,2,4,1,1,4,2,1
2010,2,4,1,1,4,3,3
2010,2,1,2,2,2,4,2
2010,2,4,1,2,4,3,4
2010,2,4,1,1,2,3,41
2010,2,1,1,1,2,2,2
2010,2,4,2,1,2,2,2
2010,2,1,1,1,2,1,41
2010,2,1,2,2,2,1,3
2010,2,1,1,1,1,3,1
2010,2,1,1,1,1,1,23
2010,2,1,1,2,2,1,21
2010,2,3,1,1,1,2,41
2010,2,4,2,1,1,2,1
2010,2,1,1,1,2,1,1
2010,2,1,1,1,4,2,41
2010,2,1,2,1,1,1,41
2010,2,1,1,1,1,1,21
2010,2,4,1,1,1,1,22
2010,2,1,2,1,2,1,41
2010,2,1,2,1,4,3,2
2010,2,1,2,1,1,1,23
2010,2,1,1,1,2,2,32
2010,2,4,1,1,4,3,21
2010,2,4,1,2,2,1,4
2010,2,4,2,1,4,4,2
2010,2,1,2,1,4,3,2
2010,2,3,1,1,4,3,41
2010,2,4,1,1,1,1,23
2010,2,4,1,1,3,2,41
2010,2,1,2,1,2,2,3
2010,3,1,1,1,1,2,2
2010,3,3,1,1,8,1,23
2010,3,3,2,2,4,4,2
2010,3,1,1,1,2,1,41
2010,3,4,2,1,2,5,3
2010,3,1,2,1,4,3,2
2010,3,1,2,1,4,4,3
2010,2,1,2,1,1,1,32
2010,1,1,2,1,4,5,3
2010,1,1,1,1,1,1,37
2010,1,1,1,1,5,5,23
2010,1,1,1,1,1,1,37
2010,1,4,1,1,4,3,21
2010,1,1,1,1,4,4,1
2010,1,1,1,1,4,5,24
2010,1,1,1,1,4,3,41
2010,1,1,1,1,4,4,3
2010,1,1,1,1,4,3,31
2010,1,1,1,1,5,4,3
2010,1,4,1,1,1,4,41
2010,1,1,1,1,2,1,22
2010,1,4,1,1,2,2,37
2010,1,1,1,1,1,1,1
2010,1,1,2,1,2,2,3
2010,1,1,1,1,2,5,3
2010,1,1,1,1,2,2,21
2010,1,1,2,2,4,5,1
2010,1,1,1,1,1,5,1
2010,1,4,1,2,4,3,31
2010,1,1,1,2,1,1,21
2010,1,1,1,1,1,1,21
2010,1,1,1,1,2,1,33
2010,1,4,1,2,1,1,1
2010,1,4,1,1,4,3,3
2010,1,4,1,1,1,2,34
2010,1,1,1,2,1,2,21
2010,1,4,2,1,1,1,31
2010,1,1,1,2,1,1,1
2010,1,4,2,1,3,2,1
2010,1,1,1,2,3,2,37
2010,1,4,1,2,3,2,3
2010,1,4,1,1,1,1,24
2010,1,4,1,2,6,2,33
2010,2,4,2,1,1,3,3
2010,2,1,1,2,1,1,21
2010,2,4,1,1,1,2,22
2010,2,3,2,2,1,5,22
2010,2,1,2,1,1,3,1
2010,2,4,2,1,4,5,2
2010,2,1,2,2,4,4,1
2010,2,4,1,1,1,1,21
2010,2,4,1,1,2,2,21
2010,2,1,1,1,1,1,21
2010,2,1,2,1,2,3,23
2010,2,1,1,1,4,3,41
2010,2,1,2,1,4,3,2
2010,2,1,2,2,4,3,21
2010,2,4,1,1,1,1,23
2010,2,2,2,1,1,4,37
2010,2,4,1,2,1,1,33
2010,2,1,2,1,2,1,21
2010,2,1,1,1,1,1,21
2010,2,4,2,2,1,4,2
2010,2,1,2,1,1,1,33
2010,2,1,1,1,2,1,32
2010,2,1,1,1,2,2,21
2010,2,1,1,1,3,2,37
2010,2,4,2,1,2,1,1
2010,2,3,1,1,3,2,33
2010,2,1,1,1,1,1,33
2010,2,1,2,2,3,2,21
2010,2,4,1,1,3,2,1
2010,2,1,1,1,1,1,21
2010,2,1,2,1,2,2,23
2010,2,1,1,1,3,2,1
2010,2,4,2,2,4,4,3
2010,3,1,1,1,2,2,41
2010,3,1,1,2,3,2,21
2010,3,1,1,1,2,2,21
2010,3,4,2,1,1,1,1
2010,3,4,1,1,1,1,1
2010,3,1,1,1,1,2,41
2010,3,1,2,1,2,2,22
2010,3,4,1,1,1,1,33
2010,3,1,2,1,5,5,3
2010,3,1,1,1,4,2,23
2010,3,1,1,1,1,1,21
2010,3,1,1,1,2,1,22
2010,3,1,2,2,2,1,37
2010,3,1,1,1,1,1,21
2010,3,4,1,1,1,1,23
2010,3,1,2,2,4,5,2
2010,3,4,1,2,1,2,21
2010,3,4,2,2,5,5,4
2010,3,4,2,1,2,5,3
2010,3,1,2,2,4,5,3
2010,3,1,2,1,4,5,3
2010,3,4,2,1,4,5,2
2010,3,1,2,2,1,1,3
2010,3,1,1,1,2,1,23
2010,3,1,1,1,1,1,41
2010,3,4,1,2,1,1,21
2010,3,1,2,1,3,2,3
2010,3,1,1,2,2,1,24
2010,3,4,1,1,1,1,23
2010,3,1,1,1,2,1,24
2010,3,1,1,1,1,1,21
2010,3,4,2,2,1,1,2
2010,3,1,1,2,1,1,21
2010,3,1,1,1,1,1,33
2010,1,4,1,2,2,1,21
2010,2,1,1,1,1,1,1
2010,2,1,1,1,1,1,22
2010,2,1,1,1,1,1,21
2010,2,1,1,1,1,1,41
2010,2,3,1,1,1,1,37
2010,2,1,1,1,4,3,41
2010,2,4,2,1,2,2,41
2010,2,1,1,1,1,1,41
2010,2,1,1,1,2,1,21
2010,2,1,2,1,1,1,23
2010,2,3,1,2,2,2,21
2010,2,4,2,2,2,2,32
2010,2,4,1,1,4,5,1
2010,2,1,1,1,2,1,24
2010,2,1,1,1,1,1,23
2010,2,1,1,1,1,1,22
2010,2,1,1,2,2,1,21
2010,2,4,1,1,2,1,21
2010,2,4,1,1,2,2,33
2010,2,1,1,2,3,2,37
2010,2,4,1,1,3,2,41
2010,2,1,1,1,3,3,1
2010,2,1,1,1,1,1,21
2010,2,4,1,1,1,2,21
2010,2,1,1,1,1,1,21
2010,1,1,1,1,2,2,41
2010,1,1,1,1,2,2,34
2010,1,1,1,1,1,1,32
2010,1,1,2,1,1,4,1
2010,1,1,2,1,1,6,1
2010,1,2,2,2,2,5,3
2010,1,1,2,1,2,2,1
2010,1,1,1,1,1,2,41
2010,1,3,1,1,4,5,37
2010,1,1,1,1,4,4,21
2010,1,1,1,1,2,2,22
2010,1,4,1,1,1,5,22
2010,1,4,1,1,1,1,41
2010,1,3,1,1,1,1,36
2010,1,4,1,1,1,5,23
2010,1,4,1,1,2,5,2
2010,1,1,1,1,2,2,1
2010,1,4,1,1,1,2,21
2010,1,1,1,1,1,2,22
2010,1,1,1,1,2,2,22
2010,1,4,1,1,4,4,33
2010,1,2,1,2,2,2,1
2010,1,1,1,2,2,2,37
2010,1,1,1,1,2,2,23
2010,1,4,2,1,2,2,41
2010,1,4,1,1,2,2,41
2010,1,1,1,2,2,2,37
2010,1,1,1,1,1,2,24
2010,1,2,1,1,1,2,1
2010,1,1,1,1,6,2,22
2010,1,3,1,2,1,2,21
2010,1,1,1,1,3,2,22
2010,1,1,1,1,1,1,41
2010,1,4,1,1,1,2,33
2010,1,4,1,1,1,2,22
2010,1,3,1,1,2,2,1
2010,1,1,1,1,2,2,1
2010,1,1,1,1,1,2,23
2010,1,4,1,2,1,2,37
2010,1,1,1,1,2,2,23
2010,1,1,1,1,2,2,37
2010,1,1,1,2,2,2,21
2010,1,1,1,2,2,2,24
2010,1,1,1,1,1,2,21
2010,1,1,1,2,1,5,21
2010,1,4,1,1,2,2,21
2010,1,4,2,2,2,1,24
2010,1,1,1,2,1,1,1
2010,1,4,1,1,1,1,22
2010,1,1,1,1,2,1,21
2010,1,1,1,1,1,1,37
2010,1,1,1,1,2,1,21
2010,1,1,1,2,2,1,21
2010,1,4,1,1,2,1,21
2010,1,4,1,1,1,1,21
2010,1,1,1,1,1,1,41
2010,1,2,1,1,2,1,21
2010,1,1,1,1,1,2,23
2010,1,3,1,1,2,1,22
2010,1,4,1,1,2,2,22
2010,1,4,2,1,4,3,3
2010,1,4,2,1,1,1,24
2010,1,4,1,2,2,1,1
2010,1,4,2,1,1,5,3
2010,1,4,1,1,2,2,21
2010,1,1,1,2,1,1,21
2010,1,1,1,1,1,1,22
2010,1,1,1,1,1,1,37
2010,1,4,1,1,1,2,33
2010,2,4,2,1,4,4,3
2010,2,1,2,2,4,5,22
2010,2,4,2,2,1,2,2
2010,2,1,2,1,5,4,2
2010,2,4,2,1,2,1,41
2010,2,1,2,1,6,2,1
2010,2,4,2,2,3,2,3
2010,2,4,2,1,5,2,2
2010,2,4,2,3,1,1,1
2010,2,4,1,1,1,1,33
2010,2,4,1,1,1,1,23
2010,2,4,1,1,1,2,2
2010,3,3,2,1,1,1,1
2010,3,2,1,1,2,5,2
2010,3,2,1,1,4,4,3
2010,3,4,2,1,1,1,1
2010,3,4,2,2,6,5,3
2010,3,1,2,2,2,2,2
2010,3,1,1,1,2,2,41
2010,3,2,2,1,1,1,2
2010,3,1,2,1,4,3,2
2010,3,1,2,2,2,3,3
2010,3,1,1,1,2,1,22
2010,3,1,2,1,3,4,2
2010,3,1,2,1,4,4,2
2010,3,4,2,1,1,1,1
2010,3,1,2,1,1,1,41
2010,3,1,2,1,1,1,22
2010,3,1,1,1,1,1,23
2010,3,1,2,2,1,1,23
2010,3,1,2,2,1,1,32
2010,3,4,2,1,1,1,1
2010,3,1,1,2,1,1,24
2010,3,1,2,1,2,1,23
2010,3,1,2,1,1,1,1
2010,3,4,1,1,1,1,41
2010,3,1,2,1,1,1,37
2010,1,4,1,2,4,3,31
2010,1,4,1,1,4,5,31
2010,1,2,1,1,2,4,21
2010,1,2,1,2,2,3,21
2010,1,1,1,1,1,1,41
2010,1,1,1,2,1,2,37
2010,1,1,1,1,1,1,21
2010,3,4,2,1,1,1,41
2010,1,1,2,1,2,2,37
2010,1,4,2,1,4,2,3
2010,2,1,1,1,1,1,41
2010,2,4,1,1,2,2,21
2010,2,1,1,1,1,1,21
2010,2,4,2,1,1,1,41
2010,2,1,2,1,4,3,33
2010,2,1,2,1,1,8,41
2010,2,1,2,2,4,2,37
2010,2,4,2,2,2,2,3
2010,2,4,2,1,4,4,3
2010,2,4,2,2,1,1,2
2010,2,1,2,1,3,2,32
2010,2,1,1,1,3,2,41
2010,2,1,2,1,2,7,4
2010,3,4,2,1,1,1,3
2010,3,4,2,1,2,1,1
2010,3,4,2,1,1,1,1
2010,3,1,1,1,1,1,37
2010,3,1,1,1,1,1,37
2010,3,1,2,1,1,1,41
2010,3,4,1,1,2,2,2
2010,3,4,2,1,4,4,3
2010,3,3,1,2,4,4,3
2010,3,1,2,1,4,4,1
2010,3,4,2,2,4,5,3
2010,3,1,2,1,2,2,31
2010,3,1,2,2,1,6,3
2010,3,1,1,1,2,1,21
2010,3,1,2,1,1,1,22
2010,3,1,1,1,1,1,23
2010,3,1,2,2,1,1,4
2010,3,1,2,1,1,7,3
2010,3,1,2,2,1,1,3
2010,3,1,2,2,2,1,1
2010,3,4,2,1,1,1,32
2010,3,3,2,1,1,1,1
2010,3,1,2,1,1,1,3
2010,2,1,2,1,4,3,1
2010,1,1,1,2,1,1,21
2010,1,1,1,1,1,1,21
2010,1,1,1,1,2,1,41
2010,1,1,1,1,1,1,41
2010,1,3,1,2,1,1,33
2010,1,4,1,1,4,3,37
2010,1,2,1,4,1,1,41
2010,1,1,1,1,1,1,37
2010,1,1,1,2,2,1,21
2010,1,4,1,1,1,2,21
2010,1,1,1,1,2,2,32
2010,1,1,1,1,2,2,41
2010,1,1,1,1,2,2,41
2010,1,1,1,1,1,2,22
2010,1,3,1,1,1,2,21
2010,1,1,1,2,2,5,3
2010,1,4,1,1,1,1,23
2010,1,1,1,1,2,1,37
2010,1,1,1,1,1,1,37
2010,1,1,1,1,1,1,41
2010,1,1,1,1,1,1,21
2010,1,1,1,1,1,1,21
2010,1,1,1,1,1,1,21
2010,1,1,1,1,1,1,41
2010,1,1,1,1,1,1,41
2010,1,1,1,1,1,1,21
2010,1,1,1,1,1,1,22
2010,1,1,1,1,1,1,21
2010,1,1,1,1,1,1,21
2010,1,4,1,1,1,1,37
2010,1,1,2,1,1,5,32
2010,1,1,1,1,1,1,21
2010,1,1,1,2,1,1,21
2010,1,1,1,2,1,1,3
2010,1,1,1,1,1,1,32
2010,1,1,1,1,1,1,21
2010,1,1,1,1,1,1,21
2010,1,4,1,1,1,1,21
2010,1,1,1,1,1,1,23
2010,1,3,1,1,1,1,21
2010,1,1,1,2,1,1,21
2010,1,1,1,1,1,1,24
2010,3,1,2,1,4,4,1
2010,3,4,2,1,1,1,1
2010,3,1,1,2,1,1,24
2010,3,1,2,1,1,1,21
2010,3,4,2,1,1,1,3
2010,3,1,1,1,1,1,21
2010,1,1,1,1,1,1,41
2010,1,1,1,1,1,1,31
2010,1,4,2,1,1,1,22
2010,1,1,1,1,2,1,21
2010,1,1,1,1,2,1,22
2010,1,1,1,1,1,1,36
2010,1,1,1,1,1,1,21
2010,1,1,2,1,1,1,41
2010,1,1,1,2,1,1,33
2010,1,4,1,2,1,1,33
2010,1,1,1,1,1,2,37
2010,2,1,2,2,1,7,21
2010,2,3,1,1,1,1,21
2010,2,3,2,2,1,1,2
2010,2,1,1,1,1,1,23
2010,2,1,1,1,4,4,3
2010,2,1,1,1,2,4,41
2010,2,1,1,1,1,1,23
2010,2,1,1,1,1,2,33
2010,2,1,2,1,1,1,21
2010,2,1,2,2,2,1,31
2010,2,1,1,1,1,1,41
2010,2,4,2,2,1,1,3
2010,2,1,1,1,5,4,3
2010,2,1,1,1,5,4,3
2010,3,3,1,1,5,5,21
2010,3,3,2,1,8,5,2
2010,3,3,2,1,1,1,1
2010,3,3,2,1,1,1,1
2010,3,4,2,1,4,5,2
2010,3,4,2,1,4,5,32
2010,3,1,1,1,8,4,21
2010,3,1,2,1,4,3,3
2010,3,1,2,1,2,6,2
2010,3,1,2,1,1,1,21
2010,3,4,2,1,1,1,1
2010,3,4,2,1,1,1,1
2010,3,4,2,1,2,1,1
2010,3,1,1,2,1,1,21
2010,3,4,2,1,1,1,1
2010,3,1,2,1,2,1,21
2010,3,1,1,1,1,1,41
2010,3,1,2,1,1,1,41
2010,3,3,1,1,1,1,21
2010,2,4,2,1,1,1,2
2010,2,1,2,1,4,3,3
2010,2,3,1,1,1,1,21
2010,2,1,1,1,1,1,34
2010,2,1,1,1,3,2,41
2010,3,4,2,2,1,1,3
2010,3,4,2,1,4,5,3
2010,3,1,1,1,1,1,23
2010,3,2,2,1,1,1,41
2010,3,1,2,1,1,1,3
2010,3,1,1,2,1,1,22
2010,3,4,1,1,1,1,36
2010,3,4,2,1,1,2,3
2010,3,4,1,1,1,1,1
2010,3,1,1,1,1,1,21
2010,3,1,1,2,1,1,21
2010,3,1,1,2,1,1,21
2010,3,1,2,1,1,1,21
2010,3,1,1,1,1,1,3
2010,3,1,1,1,1,1,41
2010,3,4,1,1,1,1,1
2010,3,1,1,2,1,1,1
2010,3,1,1,2,1,1,3
2010,3,1,2,2,1,7,3
2010,3,1,1,1,1,1,23
2010,3,4,2,1,1,1,36
2010,3,1,1,1,1,1,32
2010,3,1,2,2,2,1,3
2010,3,1,1,1,1,1,37
2010,3,4,2,1,1,1,2
2010,3,1,2,1,1,1,33
2010,3,1,2,1,1,1,3
2010,3,1,1,1,1,1,41
2010,3,1,1,2,1,1,21
2010,3,1,1,1,1,1,1
2010,3,1,1,1,1,1,33
2010,3,1,1,1,1,1,22
2010,3,1,2,1,1,1,1
2010,3,1,2,2,1,1,21
2010,3,4,2,1,2,1,3
2010,3,1,1,1,1,1,36
2010,3,1,2,1,1,1,3
2010,3,1,2,1,1,1,1
2010,3,1,1,1,1,1,21
2010,3,1,1,1,1,1,33
2010,3,1,2,1,1,1,2
2010,3,1,2,2,1,1,23
2010,1,4,2,1,1,2,21
2010,1,4,1,2,1,1,1
2010,1,4,1,2,1,1,34
2010,2,4,1,2,1,1,1
2010,2,4,1,2,2,2,1
2010,1,1,1,2,2,2,1
2010,1,1,1,1,4,3,1
2010,1,4,2,1,1,1,1
2010,1,1,1,1,1,2,37
2010,1,4,1,1,2,2,21
2010,1,4,1,1,1,1,23
2010,1,1,1,1,2,2,22
2010,1,1,1,1,1,1,31
2010,1,1,1,1,1,1,41
2010,1,1,1,2,1,1,21
2010,1,1,1,1,1,4,41
2010,1,3,1,1,1,1,21
2010,1,4,1,1,1,1,24
2010,1,4,1,1,1,1,21
2010,1,1,1,2,2,1,33
2010,1,1,1,2,1,1,21
2010,1,4,1,1,1,5,3
2010,1,1,1,1,1,1,41
2010,1,1,1,1,2,1,34
2010,1,4,1,2,1,2,21
2010,1,1,1,2,1,1,21
2010,1,3,1,1,2,2,21
2010,1,3,2,1,1,2,21
2010,1,4,1,1,1,1,2
2010,1,4,1,1,2,2,23
2010,1,2,1,1,2,2,21
2010,1,1,1,1,2,2,33
2010,1,1,1,1,1,1,21
2010,1,1,1,2,2,2,3
2010,1,1,1,1,1,1,22
2010,1,1,1,1,2,2,21
2010,1,1,1,2,2,1,21
2010,1,4,1,1,1,1,33
2010,1,4,1,1,1,1,23
2010,1,1,1,1,1,1,41
2010,1,1,1,1,1,1,33
2010,1,1,1,1,2,1,32
2010,1,1,1,1,2,1,22
2010,1,1,1,1,2,1,21
2010,1,1,1,1,1,1,41
